ingredient_id,recipe_id,component_group,ingredient_name,nutrition_name,quantity,unit,grams_approx
1143,115,ส่วนผสมหลัก,กล่ำปลีซอย,กล่ำปลีซอย,1,ถ้วย,240.0
1144,115,ส่วนผสมหลัก,ถั่วกระป๋องลวก,ถั่วกระป๋องลวก,1,ถ้วย,240.0
1145,115,ส่วนผสมหลัก,เห็ดกระป๋องสไลซ์บาง,เห็ดกระป๋องสไลซ์บาง,1,ถ้วย,240.0
1146,115,ส่วนผสมหลัก,กุ้งแห้งป่น,กุ้งแห้งป่น,1,ถ้วย,240.0
1147,115,ส่วนผสมหลัก,หอมเจียว,หอมเจียว,1/2,ถ้วย,120.0
1148,115,ส่วนผสมหลัก,งาขาว,งาขาว,1/2,ถ้วย,70.0
1149,115,ส่วนผสมหลัก,น้ำมะขามเปียก,น้ำมะขามเปียก,3,ช้อนโต๊ะ,45.0
1150,115,ส่วนผสมหลัก,น้ำตาลปึก,น้ำตาลปึก,3,ช้อนโต๊ะ,45.0
1151,115,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,3,ช้อนโต๊ะ,54.0
1152,115,ส่วนผสมหลัก,เกลือ,เกลือ,1/2,ช้อนชา,2.5
1153,116,ส่วนผสมหลัก,เนื้อหมู (หั่นบาง ขนาด 2×3 ซม.),เนื้อหมู,50,กรัม,50.0
1154,116,ส่วนผสมหลัก,ผักกาดขาว (ขนาดกลาง),ผักกาดขาว,300,กรัม,300.0
1155,116,ส่วนผสมหลัก,ไข่ไก่,ไข่ไก่,1,ฟอง,55.0
1156,116,ส่วนผสมหลัก,หัวหอม (กลีบใหญ่),หัวหอม,2,กลีบ,4.0
1157,116,ส่วนผสมหลัก,กระเทียม,กระเทียม,3,กลีบ,6.0
1158,116,ส่วนผสมหลัก,น้ำมันหมู (หรือน้ำมันพืช),น้ำมันหมู,1,ช้อนโต๊ะ,13.0
1159,116,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1160,116,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
1161,117,ส่วนผสมหลัก,หัวผักกาดเค็ม (หัวเล็ก),หัวผักกาดเค็ม,2,หัว,60.0
1162,117,ส่วนผสมหลัก,เนื้อหมู (หั่นชิ้นขนาด 2×3 ซม.),เนื้อหมู,50,กรัม,50.0
1163,117,ส่วนผสมหลัก,ไข่ไก่,ไข่ไก่,1,ฟอง,55.0
1164,117,ส่วนผสมหลัก,น้ำมันหมู (หรือน้ำมันพืช),น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1165,117,ส่วนผสมหลัก,กระเทียม (กลีบกลาง),กระเทียม,3,กลีบ,6.0
1166,117,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
1167,118,ส่วนผสมหลัก,ไข่เป็ดสด,ไข่เป็ดสด,4,ฟอง,280.0
1168,118,ส่วนผสมหลัก,เนื้อโค (เนื้อวัวบดหรือหั่นชิ้น),เนื้อโค,300,กรัม,300.0
1169,118,ส่วนผสมหลัก,ขนมปังสด (ขนาดก้อนเล็ก),ขนมปังสด,1,ก้อน,
1170,118,ส่วนผสมหลัก,หอมหัวใหญ่,หอมหัวใหญ่,1,หัว,30.0
1171,118,ส่วนผสมหลัก,สับปะรด (ขนาดเล็ก),สับปะรด,1,ผล,
1172,118,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,1,ถ้วยชา,120.0
1173,118,ส่วนผสมหลัก,ลูกจันทน์ป่น,ลูกจันทน์ป่น,1/4,ช้อนชา,1.25
1174,118,ส่วนผสมหลัก,เกลือ,เกลือ,1/2,ช้อนชา,2.5
1175,118,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
1176,119,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,1,ฟอง,70.0
1177,119,ส่วนผสมหลัก,เนื้อหมูสับ,เนื้อหมูสับ,2,ช้อนโต๊ะ,30.0
1178,119,ส่วนผสมหลัก,กระเทียมดอง,กระเทียมดอง,2,หัว,50.0
1179,119,ส่วนผสมหลัก,กุ้งเค็มปอกเปลือก,กุ้งเค็มปอกเปลือก,2,ช้อนโต๊ะพูน,
1180,119,ส่วนผสมหลัก,เนื้อส้มซ่า,เนื้อส้มซ่า,1,ช้อนโต๊ะ,15.0
1181,119,ส่วนผสมหลัก,น้ำพริกเผา,น้ำพริกเผา,1,ช้อนโต๊ะ,15.0
1182,119,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1183,119,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
1184,119,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,1,ช้อนโต๊ะ,15.0
1185,119,ส่วนผสมหลัก,น้ำมันหมูสำหรับทอดไข่,น้ำมันหมูสำหรับทอดไข่,2,ช้อนโต๊ะ,26.0
1186,119,ส่วนผสมหลัก,ผักชีหั่นหยาบ,ผักชีหั่นหยาบ,1,ช้อนโต๊ะ,15.0
1187,119,ส่วนผสมหลัก,พริกแดงหั่นฝอย,พริกแดงหั่นฝอย,1,เม็ด,
1188,120,ส่วนผสมหลัก,กุ้งนาง (ขนาดกลางถึงใหญ่),กุ้งนาง,9,ตัว,1125.0
1189,120,ส่วนผสมหลัก,หัวกะทิ,หัวกะทิ,4,ช้อนโต๊ะ,60.0
1190,120,ส่วนผสมหลัก,ไข่แดง,ไข่แดง,3,ฟอง,
1191,120,ส่วนผสมหลัก,พริกแห้ง,พริกแห้ง,1,เม็ด,
1192,120,ส่วนผสมหลัก,หัวหอม,หัวหอม,2,กลีบ,4.0
1193,120,ส่วนผสมหลัก,กระเทียม,กระเทียม,10,กลีบ,20.0
1194,120,ส่วนผสมหลัก,ข่าหั่นบาง,ข่าหั่นบาง,2,แว่น,10.0
1195,120,ส่วนผสมหลัก,ตะไคร้ซอย,ตะไคร้ซอย,2,ช้อนชา,10.0
1196,120,ส่วนผสมหลัก,รากผักชี,รากผักชี,1,ช้อนชา,5.0
1197,120,ส่วนผสมหลัก,พริกไทยเม็ด,พริกไทยเม็ด,5,เม็ด,0.25
1198,120,ส่วนผสมหลัก,เกลือ,เกลือ,1,ช้อนชา,5.0
1199,120,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1200,120,ส่วนผสมหลัก,ฟักเขียว (ขนาด 5×7 เซนติเมตร หนา 2 เซนติเมตร โดยประมาณ),ฟักเขียว,6,ชิ้น,
1201,120,ส่วนผสมหลัก,ผักชีสำหรับแต่งหน้า,ผักชีสำหรับแต่งหน้า,,
1202,121,ส่วนผสมหลัก,เนื้อวัว (ส่วนที่ไม่ติดมัน),เนื้อวัว,250,กรัม,250.0
1203,121,ส่วนผสมหลัก,น้ำสะอาด,น้ำสะอาด,500,มิลลิลิตร,
1204,121,ส่วนผสมหลัก,เกลือ,เกลือ,1/2,ช้อนชา,2.5
1205,121,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
1206,122,ส่วนผสมหลัก,หมูปนมัน,หมูปนมัน,500,กรัม,500.0
1207,122,ส่วนผสมหลัก,แป้งข้าวแดง,แป้งข้าวแดง,2,ช้อนชา,10.0
1208,122,ส่วนผสมหลัก,ซี้อิ๊วขาว,ซี้อิ๊วขาว,2,ช้อนโต๊ะ,30.0
1209,122,ส่วนผสมหลัก,น้ำผึ้ง,น้ำผึ้ง,2,ช้อนโต๊ะ,30.0
1210,122,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,2,ช้อนหวาน,
1211,122,ส่วนผสมหลัก,พริกไทย,พริกไทย,1,ช้อนชา,5.0
1212,122,ส่วนผสมหลัก,เกลือ,เกลือ,1,ช้อนหวาน,
1213,122,ส่วนผสมหลัก,เหล้าจีน,เหล้าจีน,2,ช้อนโต๊ะ,30.0
1214,122,ส่วนผสมหลัก,ลูกโป๊ยกั๊ก,ลูกโป๊ยกั๊ก,2,ดอก,
1215,122,ส่วนผสมหลัก,อบเชยเล็ก,อบเชยเล็ก,1,แท่ง,
1216,122,ส่วนผสมหลัก,กานพลู,กานพลู,2,ดอก,
1217,122,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1218,122,ผักเคียง,ต้นหอม,ต้นหอม,2,ต้น,
1219,122,ผักเคียง,ผักชี,ผักชี,2,ต้น,
1220,122,ผักเคียง,แตงกวา,แตงกวา,1,ผล,
1221,122,น้ำจิ้ม,ซีอิ๊วดำ,ซีอิ๊วดำ,2,ช้อนโต๊ะ,30.0
1222,122,น้ำจิ้ม,น้ำส้ม,น้ำส้ม,1,ช้อนโต๊ะ,15.0
1223,122,น้ำจิ้ม,พริกชี้ฟ้า,พริกชี้ฟ้า,1,เม็ด,
1224,123,ส่วนผสมหลัก,ไข่เป็ดสด,ไข่เป็ดสด,1,ฟอง,70.0
1225,123,ส่วนผสมหลัก,ตับหมูสับละเอียด,ตับหมูสับละเอียด,1,ช้อนโต๊ะพูน,
1226,123,ส่วนผสมหลัก,ยอดผักกาดขาวหั่นละเอียด,ยอดผักกาดขาวหั่นละเอียด,2,ช้อนโต๊ะ,30.0
1227,123,ส่วนผสมหลัก,น้ำเปล่าหรือน้ำข้าวต้ม,น้ำเปล่าหรือน้ำข้าวต้ม,150,มิลลิลิตร,
1228,123,ส่วนผสมหลัก,เกลือ,เกลือ,1/4,ช้อนชา,1.25
1229,123,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
1230,124,ส่วนผสมหลัก,ปลาช่อน (หัวขนาดประมาณ 5 เซนติเมตร),ปลาช่อน,1,ตัว,
1231,124,ส่วนผสมหลัก,น้ำตาลทรายเม็ด,น้ำตาลทรายเม็ด,1,ช้อนหวาน,
1232,124,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1233,124,ส่วนผสมหลัก,รากผักชี,รากผักชี,7,ราก,14.0
1234,124,ส่วนผสมหลัก,กระเทียม,กระเทียม,5,กลีบ,10.0
1235,124,ส่วนผสมหลัก,พริกไทย,พริกไทย,7,เม็ด,0.35000000000000003
1236,124,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,1,ช้อนโต๊ะ,13.0
1237,124,ส่วนผสมหลัก,น้ำ,น้ำ,1,ถ้วยชา,120.0
1238,125,ส่วนผสมหลัก,กุ้งขาวตัวขนาดกลาง,กุ้งขาวตัวขนาดกลาง,20,ตัว,600.0
1239,125,ส่วนผสมหลัก,ผักบุ้งจีน,ผักบุ้งจีน,200,กรัม,200.0
1240,125,ส่วนผสมหลัก,กระเทียม,กระเทียม,5,กลีบ,10.0
1241,125,ส่วนผสมหลัก,เต้าเจี้ยวน้ำ,เต้าเจี้ยวน้ำ,2,ช้อนโต๊ะ,30.0
1242,125,ส่วนผสมหลัก,แป้งข้าวเหนียว,แป้งข้าวเหนียว,1/2,ถ้วยชา,60.0
1243,125,ส่วนผสมหลัก,กะทิ,กะทิ,1/2,ถ้วยชา,60.0
1244,125,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1/2,ช้อนชา,2.5
1245,125,ส่วนผสมหลัก,น้ำส้ม,น้ำส้ม,1,ช้อนโต๊ะ,15.0
1246,125,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1,ช้อนชา,5.0
1247,125,ส่วนผสมหลัก,น้ำเคยดี,น้ำเคยดี,1,ช้อนชา,5.0
1248,125,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1249,125,ส่วนผสมหลัก,น้ำมันสำหรับทอดกุ้ง,น้ำมันสำหรับทอดกุ้ง,2,ถ้วยชา,240.0
1250,126,ส่วนผสมหลัก,ไข่แมงดานึ่งสุก,ไข่แมงดานึ่งสุก,1/2,ถ้วยชา,60.0
1251,126,ส่วนผสมหลัก,กุ้งนาง,กุ้งนาง,3,ตัว,375.0
1252,126,ส่วนผสมหลัก,หอมเผา,หอมเผา,5,หัว,150.0
1253,126,ส่วนผสมหลัก,มะม่วงดิบ,มะม่วงดิบ,1,ผล,
1254,126,ส่วนผสมหลัก,ใบสาระแหน่,ใบสาระแหน่,8,ใบ,
1255,126,ส่วนผสมหลัก,น้ำพริกเผา,น้ำพริกเผา,1,ช้อนโต๊ะ,15.0
1256,126,ส่วนผสมหลัก,น้ำเคยดี,น้ำเคยดี,1,ช้อนชา,5.0
1257,126,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1/2,ช้อนชา,2.5
1258,126,ส่วนผสมหลัก,มะนาว,มะนาว,1,ช้อนโต๊ะ,15.0
1259,127,ส่วนผสมหลัก,ส้มโอ,ส้มโอ,5,กลีบ,10.0
1260,127,ส่วนผสมหลัก,กุ้งแห้งป่น,กุ้งแห้งป่น,1,ช้อนโต๊ะพูน,
1261,127,ส่วนผสมหลัก,มะพร้าวขูดคั่ว,มะพร้าวขูดคั่ว,1,ช้อนโต๊ะ,15.0
1262,127,ส่วนผสมหลัก,น้ำตาลโตนด,น้ำตาลโตนด,1,ช้อนชา,5.0
1263,127,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนชา,5.0
1264,128,ส่วนผสมหลัก,ไข่,ไข่,3,ฟอง,
1265,128,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,8,ช้อนโต๊ะ,120.0
1266,128,ส่วนผสมหลัก,น้ำ,น้ำ,360,มิลลิลิตร,
1267,128,ส่วนผสมหลัก,ขิงแก่สด (ยาว 3 เซนติเมตร),ขิงแก่สด,1,ท่อน,
1268,129,ส่วนผสมหลัก,ฟักทอง,ฟักทอง,300,กรัม,300.0
1269,129,ส่วนผสมหลัก,น้ำมันพืช,น้ำมันพืช,3,ช้อนโต๊ะ,42.0
1270,129,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1/4,ช้อนชา,1.25
1271,129,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
1272,130,ส่วนผสมหลัก,ไส้กรอกหมูแห้ง,ไส้กรอกหมูแห้ง,3,คู่,
1273,130,ส่วนผสมหลัก,มะพร้าว,มะพร้าว,1,ถ้วยชา,120.0
1274,130,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วยชา,240.0
1275,130,ส่วนผสมหลัก,ตะไคร้,ตะไคร้,2,ต้น,
1276,130,ส่วนผสมหลัก,ใบมะกรูด,ใบมะกรูด,3,ใบ,
1277,130,ส่วนผสมหลัก,หัวหอม,หัวหอม,10,หัว,300.0
1278,130,ส่วนผสมหลัก,มะดัน (ถ้าไม่มี ใช้ส้มมะขามเปียก 2 ผัก),มะดัน,2,ผล,
1279,130,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1280,130,ส่วนผสมหลัก,พริกแดง,พริกแดง,2,เม็ด,
1281,130,ส่วนผสมหลัก,รากผักชี,รากผักชี,5,ราก,10.0
1282,130,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
1283,131,ส่วนผสมหลัก,มะเขือเทศสุกขนาดกลาง,มะเขือเทศสุกขนาดกลาง,6,ผล,
1284,131,ส่วนผสมหลัก,เนื้อไก่หั่นละเอียด,เนื้อไก่หั่นละเอียด,1+1/2,ถ้วย,360.0
1285,131,ส่วนผสมหลัก,มันฝรั่งต้มสุกหั่นเล็ก,มันฝรั่งต้มสุกหั่นเล็ก,1,ถ้วย,240.0
1286,131,ส่วนผสมหลัก,เมล็ดถั่วลันเตาต้มสุกหรือกระป๋อง,เมล็ดถั่วลันเตาต้มสุกหรือกระป๋อง,1,ถ้วย,240.0
1287,131,ส่วนผสมหลัก,หมูแฮมสับละเอียด,หมูแฮมสับละเอียด,1+1/2,ถ้วย,360.0
1288,131,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,2,ช้อนชา,10.0
1289,131,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1,ช้อนชา,5.0
1290,131,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/2,ช้อนชา,2.5
1291,131,ส่วนผสมหลัก,ลูกจันทร์ป่น,ลูกจันทร์ป่น,1/4,ช้อนชา,1.25
1292,131,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,2,ฟอง,140.0
1293,131,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,3,ช้อนโต๊ะ,39.0
1294,131,ส่วนผสมหลัก,หอมเล็ก (หั่นตามขวาง),หอมเล็ก,5,หัว,150.0
1295,132,ส่วนผสมหลัก,ปลาหางแก้งอย่างดีหรือปลาสลิด,ปลาหางแก้งอย่างดีหรือปลาสลิด,1,ตัว,
1296,132,ส่วนผสมหลัก,กระเทียมดองหั่น,กระเทียมดองหั่น,2,ช้อนโต๊ะ,30.0
1297,132,ส่วนผสมหลัก,ต้นกระเทียม,ต้นกระเทียม,3,ต้น,
1298,132,ส่วนผสมหลัก,น้ำกระเทียมดองอย่างดี,น้ำกระเทียมดองอย่างดี,3,ช้อนโต๊ะ,45.0
1299,132,ส่วนผสมหลัก,พริกมูลหนู,พริกมูลหนู,1,ช้อนชา,5.0
1300,133,ส่วนผสมหลัก,ปลาหมึกสด (ขนาดเล็ก),ปลาหมึกสด,30,ตัว,
1301,133,ส่วนผสมหลัก,หัวหอม,หัวหอม,2,ช้อนคาว,
1302,133,ส่วนผสมหลัก,กระเทียม,กระเทียม,2,ช้อนคาว,
1303,133,ส่วนผสมหลัก,พริกแดง,พริกแดง,6,เม็ด,
1304,133,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,3,ช้อนโต๊ะ,54.0
1305,133,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1,ช้อนโต๊ะ,15.0
1306,133,ส่วนผสมหลัก,น้ำส้ม,น้ำส้ม,2,ช้อนโต๊ะ,30.0
1307,133,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,3,ช้อนโต๊ะ,39.0
1308,134,ส่วนผสมหลัก,แป้งข้าวจ้าว,แป้งข้าวจ้าว,1,ถ้วยชา,55.0
1309,134,ส่วนผสมหลัก,ไข่,ไข่,2,ฟอง,
1310,134,ส่วนผสมหลัก,แป้งสาลี,แป้งสาลี,1/2,ถ้วยชา,30.0
1311,134,ส่วนผสมหลัก,น้ำปูนใส,น้ำปูนใส,1,ช้อนโต๊ะ,15.0
1312,134,ส่วนผสมหลัก,งาดำคั่วแล้ว,งาดำคั่วแล้ว,1,ช้อนชา,5.0
1313,134,ส่วนผสมหลัก,เกลือ,เกลือ,1,ช้อนชา,5.0
1314,134,ส่วนผสมหลัก,ผักชีเด็ดเป็นใบ,ผักชีเด็ดเป็นใบ,1/2,ถ้วยชา,60.0
1315,134,ส่วนผสมหลัก,น้ำตาลทรายขาว,น้ำตาลทรายขาว,1,ช้อนชา,5.0
1316,134,ส่วนผสมหลัก,เนยสด,เนยสด,2,ช้อนโต๊ะ,30.0
1317,134,ส่วนผสมหลัก,หัวกะทิ,หัวกะทิ,2,ถ้วยชา,240.0
1318,135,ส่วนผสมหลัก,เปลือกส้มโอ,เปลือกส้มโอ,1,ผล,
1319,135,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1,กิโลกรัม,1000.0
1320,135,ส่วนผสมหลัก,น้ำ,น้ำ,10,ถ้วยชา,1200.0
1321,135,ส่วนผสมหลัก,เกลือ,เกลือ,1/2,ช้อนชา,2.5
1322,135,ส่วนผสมหลัก,น้ำหอมหรือสีตามชอบเล็กน้อย,น้ำหอมหรือสีตามชอบเล็กน้อย,,
1323,136,ส่วนผสมหลัก,พริกแห้ง,พริกแห้ง,15,เม็ด,
1324,136,ส่วนผสมหลัก,หอมเผา,หอมเผา,1,ถ้วย,240.0
1325,136,ส่วนผสมหลัก,กระเทียมเผา,กระเทียมเผา,1,ถ้วย,240.0
1326,136,ส่วนผสมหลัก,เนื้อปลาสลาดย่าง,เนื้อปลาสลาดย่าง,1,ถ้วย,240.0
1327,136,ส่วนผสมหลัก,มะพร้าว,มะพร้าว,2,ผล,
1328,136,ส่วนผสมหลัก,น้ำส้ม,น้ำส้ม,2,ช้อนโต๊ะ,30.0
1329,136,ส่วนผสมหลัก,น้ำมะขามเปียก,น้ำมะขามเปียก,3,ช้อนโต๊ะ,45.0
1330,136,ส่วนผสมหลัก,น้ำตาลหม้อ,น้ำตาลหม้อ,2,ช้อนโต๊ะ,30.0
1331,136,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1332,136,ส่วนผสมหลัก,เกลือ,เกลือ,1/4,ช้อนชา,1.25
1333,136,ส่วนผสมหลัก,กุ้งแห้งป่น,กุ้งแห้งป่น,1,ถ้วย,240.0
1334,136,ส่วนผสมหลัก,หอมเจียว,หอมเจียว,2,ช้อนโต๊ะ,30.0
1335,136,ส่วนผสมหลัก,งาขาว,งาขาว,1/2,ถ้วย,70.0
1336,136,ส่วนผสมหลัก,ผักบุ้ง,ผักบุ้ง,1,ถ้วย,240.0
1337,136,ส่วนผสมหลัก,ถั่วฝักยาว,ถั่วฝักยาว,1,ถ้วย,240.0
1338,136,ส่วนผสมหลัก,พริกหยวกอ่อน,พริกหยวกอ่อน,1,ถ้วย,240.0
1339,136,ส่วนผสมหลัก,มะเขือขาว,มะเขือขาว,1,ถ้วย,240.0
1340,136,ส่วนผสมหลัก,หน่อไม้ไผ่ตรง,หน่อไม้ไผ่ตรง,1,ถ้วย,240.0
1341,137,ส่วนผสมหลัก,ไข่ไก่,ไข่ไก่,1,ฟอง,55.0
1342,137,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
1343,137,ส่วนผสมหลัก,น้ำผลไม้,น้ำผลไม้,1,ช้อนชา,5.0
1344,137,ส่วนผสมหลัก,เหล้าบรั่นดี,เหล้าบรั่นดี,1/2,ช้อนชา,2.5
1345,137,ส่วนผสมหลัก,นมสด,นมสด,1,ช้อนโต๊ะ,15.0
1346,138,ส่วนผสมหลัก,ดอกมะขามสด,ดอกมะขามสด,1/2,ถ้วย,120.0
1347,138,ส่วนผสมหลัก,เนื้อหมูต้มสุก (หั่นบาง),เนื้อหมูต้มสุก,1/2,ถ้วย,120.0
1348,138,ส่วนผสมหลัก,กุ้งสด (ใช้เฉพาะตัว),กุ้งสด,1/2,ถ้วย,120.0
1349,138,ส่วนผสมหลัก,ถั่วยี่สงคั่ว,ถั่วยี่สงคั่ว,2,ช้อนโต๊ะ,30.0
1350,138,ส่วนผสมหลัก,กระเทียมดอง (ปอกเปลือก ตัดสองเป็นท่อน),กระเทียมดอง,3,กลีบ,6.0
1351,138,ส่วนผสมหลัก,หอม (ทุบให้แบน),หอม,2,กลีบ,4.0
1352,138,ส่วนผสมหลัก,กระเทียม (ทุบให้แบน),กระเทียม,3,กลีบ,6.0
1353,138,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1354,138,ส่วนผสมหลัก,ใบตองสำหรับรอง,ใบตองสำหรับรอง,,
1355,138,ส่วนผสมหลัก,ใบทองหลางหรือใบขจร/ใบถั่วพลู (หั่นพอดีคำ),ใบทองหลางหรือใบขจร/ใบถั่วพลู,1/2,ถ้วย,120.0
1356,138,ส่วนผสมหลัก,มะพร้าวขูด (คั้นกะทิข้น),มะพร้าวขูด,1/4,ถ้วย,60.0
1357,138,ส่วนผสมหลัก,น้ำพริกก้อย (ปรุงให้อ่อนเปรี้ยว),น้ำพริกก้อย,1,ถ้วย,240.0
1358,139,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,5,ฟอง,350.0
1359,139,ส่วนผสมหลัก,คึ่นฉ่าย,คึ่นฉ่าย,5,ต้น,
1360,139,ส่วนผสมหลัก,กุ้งตะเข็บ,กุ้งตะเข็บ,250,กรัม,250.0
1361,139,ส่วนผสมหลัก,เนื้อหมู,เนื้อหมู,500,กรัม,500.0
1362,139,ส่วนผสมหลัก,กุนเชียง,กุนเชียง,5,คู่,
1363,139,ส่วนผสมหลัก,ต้นหอม,ต้นหอม,10,ต้น,
1364,139,ส่วนผสมหลัก,เกลือ,เกลือ,1,ช้อนชา,5.0
1365,139,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1366,139,ส่วนผสมหลัก,ผงชูรส,ผงชูรส,1/2,ช้อนชา,2.5
1367,139,ส่วนผสมหลัก,พริกไทย,พริกไทย,1/2,ช้อนชา,2.5
1368,139,น้ำจิ้ม,ซอสมะเขือเทศ,ซอสมะเขือเทศ,3,ช้อนโต๊ะ,45.0
1369,139,น้ำจิ้ม,ซีอิ๊ว,ซีอิ๊ว,1,ช้อนโต๊ะ,15.0
1370,139,น้ำจิ้ม,น้ำส้มสายชู,น้ำส้มสายชู,1,ช้อนโต๊ะ,15.0
1371,139,น้ำจิ้ม,พริกแดง (หั่นฝอย),พริกแดง,1,เม็ด,
1372,140,ส่วนผสมหลัก,แป้งข้าวเหนียว,แป้งข้าวเหนียว,5,ถ้วยชา,600.0
1373,140,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,2+1/2,ถ้วยชา,300.0
1374,140,ส่วนผสมหลัก,มะพร้าวขูด,มะพร้าวขูด,5,ถ้วยชา,600.0
1375,140,ส่วนผสมหลัก,น้ำมันพืช,น้ำมันพืช,3,ช้อนโต๊ะ,42.0
1376,141,ส่วนผสมหลัก,ปลาเค็ม (ขนาดกลาง),ปลาเค็ม,1,ตัว,
1377,141,ส่วนผสมหลัก,กุ้งนางเผา,กุ้งนางเผา,2,ตัว,250.0
1378,141,ส่วนผสมหลัก,หัวหอม,หัวหอม,5,หัว,150.0
1379,141,ส่วนผสมหลัก,กระเทียม,กระเทียม,3,หัว,75.0
1380,141,ส่วนผสมหลัก,พริกชี้ฟ้าแดง,พริกชี้ฟ้าแดง,3,เม็ด,
1381,141,ส่วนผสมหลัก,พริกชี้ฟ้าเขียว,พริกชี้ฟ้าเขียว,3,เม็ด,
1382,141,ส่วนผสมหลัก,มะนาว,มะนาว,2,ช้อนโต๊ะ,30.0
1383,141,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1384,142,ส่วนผสมหลัก,ไก่นา,ไก่นา,5,ตัว,
1385,142,ส่วนผสมหลัก,เนื้อหมู,เนื้อหมู,500,กรัม,500.0
1386,142,ส่วนผสมหลัก,ขิงโขลกคั้นน้ำ,ขิงโขลกคั้นน้ำ,11,ช้อนหวาน,
1387,142,ส่วนผสมหลัก,เหล้าจีน,เหล้าจีน,1,ช้อนหวาน,
1388,142,ส่วนผสมหลัก,น้ำผึ้ง,น้ำผึ้ง,1,ช้อนโต๊ะ,15.0
1389,142,ส่วนผสมหลัก,เกลือ,เกลือ,1,ช้อนโต๊ะ,15.0
1390,142,ส่วนผสมหลัก,ซีอิ๊วขาว,ซีอิ๊วขาว,2,ช้อนโต๊ะ,30.0
1391,142,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนโต๊ะ,15.0
1392,142,ส่วนผสมหลัก,มันหมูแข็งหั่น,มันหมูแข็งหั่น,1,ถ้วย,240.0
1393,142,ส่วนผสมหลัก,ไส้หมู (ประมาณ 1 เมตร),ไส้หมู,1,ชิ้น,
1394,142,ส่วนผสมหลัก,ใบตองสำหรับปิ้ง,ใบตองสำหรับปิ้ง,,
1395,143,ส่วนผสมหลัก,ไข่ไก่,ไข่ไก่,1,ฟอง,55.0
